student_id,level,attendance_rate,num_quizzes,quiz_avg,assignment_avg,mid_sem_score,forum_participation,study_time_hours,dashboard_time_hours,current_gpa,predicted_gpa,target_gpa,final_gpa,risk_category,recommended_action
S07515,300,66.62,8,66.77,87.54,78.56,13,23.04,6.35,3.02,2.63,2.65,2.62,Average,"Maintain steady progress, focus on weak areas"
S07516,400,86.1,10,74.05,90.58,56.66,2,10.56,10.55,3.18,2.49,2.48,2.51,Average,"Maintain steady progress, focus on weak areas"
S07517,200,87.97,10,84.83,80.33,89.55,6,9.93,10.5,2.51,2.66,2.83,2.78,Average,"Maintain steady progress, focus on weak areas"
S07518,100,95.8,11,60.65,84.49,56.85,13,5.7,13.0,3.11,2.24,2.43,2.44,Average,"Maintain steady progress, focus on weak areas"
S07519,400,100.0,13,85.75,71.27,76.21,4,7.69,15.53,1.95,2.79,3.51,2.76,Average,"Maintain steady progress, focus on weak areas"
S07520,100,94.08,13,73.04,81.35,60.91,7,12.48,13.98,3.08,2.04,2.09,2.06,Average,"Maintain steady progress, focus on weak areas"
S07521,200,89.4,6,93.65,74.57,78.34,5,27.5,1.69,4.0,2.86,2.83,2.52,Average,"Maintain steady progress, focus on weak areas"
S07522,300,91.76,14,75.07,78.15,67.48,5,22.65,11.02,3.14,2.88,2.82,2.74,Average,"Maintain steady progress, focus on weak areas"
S07523,300,83.32,9,48.93,77.78,61.89,8,12.13,0.0,3.42,2.48,2.66,2.29,Average,"Maintain steady progress, focus on weak areas"
S07524,300,70.37,6,80.69,83.12,85.78,7,5.81,12.24,2.62,2.9,3.27,2.73,Average,"Maintain steady progress, focus on weak areas"
S07525,200,85.41,8,70.14,64.09,84.86,6,13.64,18.92,2.8,2.08,2.05,2.33,Average,"Maintain steady progress, focus on weak areas"
S07526,300,88.65,11,65.76,60.23,64.58,5,3.4,10.95,3.33,2.11,2.16,2.29,Average,"Maintain steady progress, focus on weak areas"
S07527,300,72.96,11,77.79,92.25,97.2,8,15.48,6.25,4.0,2.88,2.71,2.97,Average,"Maintain steady progress, focus on weak areas"
S07528,300,98.27,13,58.33,87.85,71.89,1,16.58,20.89,3.56,2.81,2.75,2.82,Average,"Maintain steady progress, focus on weak areas"
S07529,300,95.05,14,67.15,82.67,86.07,6,12.9,9.71,3.04,2.83,2.8,2.8,Average,"Maintain steady progress, focus on weak areas"
S07530,200,71.28,11,62.21,75.87,59.65,6,12.51,13.5,2.75,2.04,1.97,2.06,Average,"Maintain steady progress, focus on weak areas"
S07531,100,98.66,7,80.22,62.96,61.19,11,23.18,7.45,2.68,1.86,2.26,2.11,Average,"Maintain steady progress, focus on weak areas"
S07532,100,81.92,17,65.13,80.54,59.39,8,14.84,4.53,2.96,2.15,1.88,2.17,Average,"Maintain steady progress, focus on weak areas"
S07533,100,77.22,11,72.14,64.05,76.09,2,14.35,4.73,3.22,2.75,2.65,2.4,Average,"Maintain steady progress, focus on weak areas"
S07534,300,95.79,6,72.47,87.42,60.57,3,21.26,7.21,3.55,2.41,2.63,2.42,Average,"Maintain steady progress, focus on weak areas"
S07535,400,84.49,8,77.39,59.91,70.37,7,26.87,8.56,3.37,2.46,2.26,2.33,Average,"Maintain steady progress, focus on weak areas"
S07536,300,100.0,7,62.87,75.0,50.82,3,18.34,0.35,2.85,2.22,2.61,2.2,Average,"Maintain steady progress, focus on weak areas"
S07537,400,76.47,14,88.07,82.76,70.3,6,8.81,18.04,2.85,2.57,2.69,2.68,Average,"Maintain steady progress, focus on weak areas"
S07538,200,67.68,12,85.56,80.01,79.56,8,19.17,1.89,2.96,2.6,2.63,2.47,Average,"Maintain steady progress, focus on weak areas"
S07539,200,82.2,13,98.17,86.53,49.4,3,10.42,2.21,3.32,2.62,2.44,2.61,Average,"Maintain steady progress, focus on weak areas"
S07540,200,92.89,14,56.46,63.81,98.87,2,18.22,15.03,2.8,2.48,2.31,2.38,Average,"Maintain steady progress, focus on weak areas"
S07541,100,75.73,13,72.74,82.23,62.24,3,30.03,9.56,2.95,2.24,2.52,2.23,Average,"Maintain steady progress, focus on weak areas"
S07542,100,71.7,8,46.21,71.17,77.82,3,34.0,3.81,3.17,2.56,2.52,2.42,Average,"Maintain steady progress, focus on weak areas"
S07543,300,87.29,4,53.15,76.75,37.19,5,12.44,6.02,3.36,2.01,2.06,2.08,Average,"Maintain steady progress, focus on weak areas"
S07544,400,70.36,6,81.17,52.59,73.5,7,0.0,19.11,2.74,1.85,1.92,1.98,At Risk,Meet academic advisor and review study plan
S07545,100,88.07,11,68.24,87.66,67.86,8,11.74,16.73,3.75,2.15,2.37,2.35,Average,"Maintain steady progress, focus on weak areas"
S07546,100,81.59,6,55.5,63.0,87.37,3,10.59,8.15,3.17,1.84,2.49,1.98,At Risk,Meet academic advisor and review study plan
S07547,400,89.94,14,81.67,78.8,75.24,4,3.71,1.59,2.59,2.45,2.77,2.42,Average,"Maintain steady progress, focus on weak areas"
S07548,200,71.16,8,75.05,91.19,66.37,4,10.09,19.05,2.81,2.91,3.2,2.74,Average,"Maintain steady progress, focus on weak areas"
S07549,400,97.98,11,34.1,100.0,88.39,5,9.64,12.0,2.44,2.72,2.56,2.52,Average,"Maintain steady progress, focus on weak areas"
S07550,300,83.17,7,86.57,84.27,72.34,5,12.78,8.67,3.86,2.65,2.65,2.82,Average,"Maintain steady progress, focus on weak areas"
S07551,400,92.64,9,70.91,81.72,76.85,6,17.41,13.96,3.36,2.38,2.36,2.42,Average,"Maintain steady progress, focus on weak areas"
S07552,200,94.6,9,61.8,85.4,68.25,8,14.46,20.1,2.61,2.63,2.54,2.45,Average,"Maintain steady progress, focus on weak areas"
S07553,300,73.43,8,49.84,69.14,73.59,5,26.2,14.71,3.21,2.14,2.41,2.29,Average,"Maintain steady progress, focus on weak areas"
S07554,200,93.82,10,76.93,75.05,71.47,6,32.81,12.95,3.06,2.3,2.62,2.38,Average,"Maintain steady progress, focus on weak areas"
S07555,300,70.75,7,62.77,85.35,80.12,9,11.36,14.85,1.17,2.4,2.74,2.4,Average,"Maintain steady progress, focus on weak areas"
S07556,200,71.3,10,67.78,72.45,47.05,7,14.48,12.91,3.11,2.36,2.59,2.2,Average,"Maintain steady progress, focus on weak areas"
S07557,100,100.0,11,70.81,52.42,76.74,6,26.56,12.43,3.45,1.8,1.72,1.99,At Risk,Meet academic advisor and review study plan
S07558,300,96.12,10,77.87,89.87,59.98,9,15.98,0.0,3.05,2.64,2.71,2.66,Average,"Maintain steady progress, focus on weak areas"
S07559,300,100.0,14,74.3,83.53,75.73,5,11.1,2.72,1.96,1.99,2.25,2.24,Average,"Maintain steady progress, focus on weak areas"
S07560,400,81.3,11,92.71,61.14,36.69,2,27.03,7.16,3.26,2.33,2.42,2.33,Average,"Maintain steady progress, focus on weak areas"
S07561,300,86.02,10,43.35,60.99,59.3,1,5.47,5.77,3.11,2.3,2.46,2.03,Average,"Maintain steady progress, focus on weak areas"
S07562,300,90.27,11,61.4,78.91,68.93,4,18.04,15.76,3.61,2.22,2.54,2.44,Average,"Maintain steady progress, focus on weak areas"
S07563,100,84.88,13,86.23,100.0,64.98,5,15.06,0.0,3.3,2.68,3.49,2.63,Average,"Maintain steady progress, focus on weak areas"
S07564,300,77.54,15,100.0,75.71,43.76,5,3.98,15.83,2.67,2.31,2.47,2.2,Average,"Maintain steady progress, focus on weak areas"
S07565,300,76.04,10,87.49,68.18,70.86,2,18.8,10.05,2.8,2.46,2.3,2.44,Average,"Maintain steady progress, focus on weak areas"
S07566,400,87.14,9,77.59,53.3,63.46,9,10.91,11.29,3.34,2.31,2.56,2.4,Average,"Maintain steady progress, focus on weak areas"
S07567,400,74.33,7,83.16,79.31,57.67,9,21.98,5.39,2.82,2.07,2.23,2.27,Average,"Maintain steady progress, focus on weak areas"
S07568,100,74.05,7,82.68,83.11,79.87,9,5.58,15.72,3.46,2.91,3.11,2.97,Average,"Maintain steady progress, focus on weak areas"
S07569,400,88.94,13,61.36,70.82,29.73,1,29.45,19.02,2.99,1.71,1.65,1.78,At Risk,Meet academic advisor and review study plan
S07570,100,84.05,11,79.16,73.04,58.44,7,13.84,16.91,2.45,2.41,2.59,2.37,Average,"Maintain steady progress, focus on weak areas"
S07571,200,94.37,14,55.51,71.4,88.29,6,10.34,10.38,2.2,2.5,2.45,2.52,Average,"Maintain steady progress, focus on weak areas"
S07572,300,80.75,8,72.06,63.0,55.2,4,19.87,6.29,2.26,2.71,2.68,2.6,Average,"Maintain steady progress, focus on weak areas"
S07573,100,79.19,8,62.71,63.4,58.26,2,15.29,1.38,2.34,2.11,2.35,2.05,Average,"Maintain steady progress, focus on weak areas"
S07574,300,89.24,9,77.16,41.98,82.84,5,25.78,14.14,2.45,2.04,1.5,2.27,Average,"Maintain steady progress, focus on weak areas"
S07575,100,76.88,11,62.08,62.07,69.81,3,27.54,15.11,3.52,2.05,2.27,2.11,Average,"Maintain steady progress, focus on weak areas"
S07576,100,78.42,11,71.13,79.72,74.18,2,2.2,3.51,2.64,2.07,1.96,2.2,Average,"Maintain steady progress, focus on weak areas"
S07577,300,78.82,14,54.94,63.68,74.26,5,11.74,9.13,3.74,2.54,2.56,2.53,Average,"Maintain steady progress, focus on weak areas"
S07578,300,82.9,7,64.48,80.04,87.68,9,20.14,14.73,3.58,2.11,2.02,2.15,Average,"Maintain steady progress, focus on weak areas"
S07579,400,100.0,12,87.46,54.4,71.92,4,16.72,11.48,2.55,2.27,2.44,2.35,Average,"Maintain steady progress, focus on weak areas"
S07580,300,71.23,6,42.15,79.48,75.89,1,11.76,13.17,3.12,2.28,2.3,2.09,Average,"Maintain steady progress, focus on weak areas"
S07581,300,97.96,14,70.92,67.64,85.89,4,20.72,0.0,2.25,2.42,2.36,2.44,Average,"Maintain steady progress, focus on weak areas"
S07582,200,92.38,10,91.07,67.13,90.73,5,21.19,5.04,4.0,2.09,2.31,2.32,Average,"Maintain steady progress, focus on weak areas"
S07583,100,100.0,9,83.39,90.69,75.58,5,9.48,19.17,3.07,2.87,2.98,2.8,Average,"Maintain steady progress, focus on weak areas"
S07584,100,100.0,12,71.28,46.91,53.07,6,8.98,13.45,4.0,1.54,1.49,1.77,At Risk,Meet academic advisor and review study plan
S07585,300,99.31,15,81.25,81.63,93.46,4,4.57,7.05,2.73,2.61,2.62,2.84,Average,"Maintain steady progress, focus on weak areas"
S07586,300,94.26,10,58.97,84.48,59.93,5,26.17,16.28,2.81,2.38,2.69,2.28,Average,"Maintain steady progress, focus on weak areas"
S07587,200,71.88,10,81.01,71.15,88.31,9,12.14,10.61,3.0,2.29,2.64,2.47,Average,"Maintain steady progress, focus on weak areas"
S07588,300,73.14,9,88.46,58.02,58.43,4,22.51,8.63,3.03,2.6,2.85,2.42,Average,"Maintain steady progress, focus on weak areas"
S07589,300,88.6,11,73.54,75.83,100.0,4,2.7,11.93,2.59,2.59,2.91,2.93,Average,"Maintain steady progress, focus on weak areas"
S07590,100,68.02,10,85.06,69.46,77.42,6,10.74,11.58,2.79,2.41,2.63,2.23,Average,"Maintain steady progress, focus on weak areas"
S07591,100,91.15,7,54.77,87.41,89.15,5,11.03,10.51,3.36,2.88,3.13,2.66,Average,"Maintain steady progress, focus on weak areas"
S07592,400,63.65,10,52.61,85.44,64.42,4,7.13,8.93,3.51,2.52,2.59,2.58,Average,"Maintain steady progress, focus on weak areas"
S07593,300,96.52,12,81.72,75.0,71.48,1,18.09,11.36,3.49,2.32,2.66,2.36,Average,"Maintain steady progress, focus on weak areas"
S07594,400,81.78,8,100.0,62.17,85.38,3,12.02,0.34,2.73,2.12,2.1,2.32,Average,"Maintain steady progress, focus on weak areas"
S07595,100,86.27,11,71.36,73.55,95.19,4,24.34,13.1,2.84,2.57,2.92,2.51,Average,"Maintain steady progress, focus on weak areas"
S07596,400,77.52,8,83.28,76.76,64.58,3,16.59,2.1,3.17,2.31,2.59,2.49,Average,"Maintain steady progress, focus on weak areas"
S07597,100,66.01,7,25.95,73.38,73.82,2,10.95,5.62,2.87,1.83,2.14,1.87,At Risk,Meet academic advisor and review study plan
S07598,100,97.35,13,79.18,72.11,55.88,8,27.6,14.37,3.89,2.07,2.24,2.32,Average,"Maintain steady progress, focus on weak areas"
S07599,400,98.36,6,62.63,67.71,84.13,7,25.05,7.0,2.93,1.92,1.86,2.26,Average,"Maintain steady progress, focus on weak areas"
S07600,200,81.49,17,100.0,59.81,73.17,7,0.0,19.74,3.42,2.38,2.61,2.36,Average,"Maintain steady progress, focus on weak areas"
S07601,300,91.62,11,81.62,72.16,72.05,7,17.43,16.79,3.42,2.53,2.54,2.51,Average,"Maintain steady progress, focus on weak areas"
S07602,100,81.09,10,71.26,76.62,42.2,3,16.27,11.58,2.75,2.06,2.35,2.08,Average,"Maintain steady progress, focus on weak areas"
S07603,300,87.88,6,61.81,75.93,80.25,5,17.81,10.54,3.22,2.57,2.68,2.58,Average,"Maintain steady progress, focus on weak areas"
S07604,400,92.59,14,89.24,74.47,59.78,2,7.1,21.66,2.56,2.61,2.6,2.48,Average,"Maintain steady progress, focus on weak areas"
S07605,200,90.55,7,89.6,52.11,52.72,2,23.83,16.83,3.8,2.48,2.92,2.25,Average,"Maintain steady progress, focus on weak areas"
S07606,300,98.41,9,57.89,65.47,68.82,6,12.67,0.09,3.27,2.25,2.38,2.17,Average,"Maintain steady progress, focus on weak areas"
S07607,100,90.19,10,87.58,89.31,77.7,6,1.1,8.58,3.37,2.58,2.76,2.82,Average,"Maintain steady progress, focus on weak areas"
S07608,300,85.28,6,85.23,83.4,60.98,5,13.65,7.91,2.96,2.42,2.41,2.33,Average,"Maintain steady progress, focus on weak areas"
S07609,200,77.39,6,74.14,73.07,69.32,4,10.14,7.76,3.73,2.59,3.09,2.62,Average,"Maintain steady progress, focus on weak areas"
S07610,100,80.21,6,82.44,75.84,56.8,1,10.42,12.23,2.54,2.12,1.91,2.22,Average,"Maintain steady progress, focus on weak areas"
S07611,200,93.1,6,78.5,61.6,74.26,3,24.37,13.8,3.67,2.09,2.21,2.12,Average,"Maintain steady progress, focus on weak areas"
S07612,100,69.98,12,54.43,62.13,67.61,5,20.92,6.35,3.46,1.93,2.41,2.26,Average,"Maintain steady progress, focus on weak areas"
S07613,400,96.06,11,75.38,66.66,60.6,4,32.32,11.77,2.62,2.39,2.49,2.49,Average,"Maintain steady progress, focus on weak areas"
S07614,200,82.19,9,68.09,71.22,62.46,7,30.68,13.92,3.52,2.21,2.27,2.46,Average,"Maintain steady progress, focus on weak areas"
S07615,100,76.81,9,53.7,68.54,99.21,7,6.96,1.7,3.26,2.83,2.99,2.7,Average,"Maintain steady progress, focus on weak areas"
S07616,200,74.01,10,58.25,76.64,61.69,4,19.49,23.31,3.23,1.89,2.15,1.91,At Risk,Meet academic advisor and review study plan
S07617,200,91.74,8,45.12,75.62,85.69,4,17.01,10.21,2.35,2.32,2.38,2.25,Average,"Maintain steady progress, focus on weak areas"
S07618,300,84.85,9,43.91,77.52,90.41,6,12.45,14.05,2.98,2.48,2.6,2.65,Average,"Maintain steady progress, focus on weak areas"
S07619,400,100.0,10,61.35,51.86,80.79,6,23.51,10.42,3.62,1.95,1.8,1.88,At Risk,Meet academic advisor and review study plan
S07620,200,72.37,8,86.62,100.0,74.25,5,8.68,9.7,2.6,2.71,2.82,2.7,Average,"Maintain steady progress, focus on weak areas"
S07621,400,79.22,9,50.64,78.49,56.97,6,0.0,1.18,4.0,2.58,2.67,2.39,Average,"Maintain steady progress, focus on weak areas"
S07622,300,84.08,8,51.98,70.67,63.18,5,10.12,1.22,2.92,1.99,2.2,2.18,Average,"Maintain steady progress, focus on weak areas"
S07623,100,77.48,9,98.74,70.16,77.57,3,4.76,14.16,2.79,2.81,2.55,2.6,Average,"Maintain steady progress, focus on weak areas"
S07624,300,85.06,11,55.74,74.96,42.82,4,16.27,0.0,3.45,2.41,2.4,2.36,Average,"Maintain steady progress, focus on weak areas"
S07625,300,88.2,8,70.45,69.32,81.09,3,30.45,11.75,1.96,2.19,2.35,2.36,Average,"Maintain steady progress, focus on weak areas"
S07626,300,89.84,12,77.52,65.77,86.44,4,11.3,7.18,2.78,2.3,2.63,1.93,At Risk,Meet academic advisor and review study plan
S07627,400,100.0,17,67.04,74.0,85.27,4,15.29,14.23,3.33,2.83,2.71,2.73,Average,"Maintain steady progress, focus on weak areas"
S07628,200,71.97,9,69.32,85.21,72.62,3,19.88,1.35,2.32,2.43,2.7,2.32,Average,"Maintain steady progress, focus on weak areas"
S07629,400,88.38,8,57.94,73.89,59.59,7,18.06,7.26,3.3,2.19,2.39,2.14,Average,"Maintain steady progress, focus on weak areas"
S07630,400,78.53,14,60.28,77.17,79.32,2,13.73,3.4,2.97,2.47,2.74,2.5,Average,"Maintain steady progress, focus on weak areas"
S07631,200,89.3,7,74.85,86.81,56.44,5,23.26,6.35,2.12,2.83,2.8,2.72,Average,"Maintain steady progress, focus on weak areas"
S07632,300,89.31,3,51.97,84.75,83.28,5,10.57,11.01,2.49,2.46,2.7,2.46,Average,"Maintain steady progress, focus on weak areas"
S07633,200,75.13,8,91.46,95.35,72.9,1,25.37,11.36,3.38,2.47,2.42,2.5,Average,"Maintain steady progress, focus on weak areas"
S07634,400,75.99,7,43.14,56.74,60.77,2,13.94,7.07,3.09,1.86,1.99,1.89,At Risk,Meet academic advisor and review study plan
S07635,300,90.12,13,73.21,63.99,90.02,10,20.71,10.29,3.77,2.43,2.53,2.68,Average,"Maintain steady progress, focus on weak areas"
S07636,100,85.23,6,54.05,64.67,79.69,5,10.57,4.0,3.57,2.49,2.72,2.63,Average,"Maintain steady progress, focus on weak areas"
S07637,200,82.8,14,77.08,53.98,78.53,6,15.41,9.07,3.21,2.19,2.52,2.07,Average,"Maintain steady progress, focus on weak areas"
S07638,300,91.58,7,55.44,65.66,76.35,9,0.0,2.35,3.16,1.96,1.74,2.13,Average,"Maintain steady progress, focus on weak areas"
S07639,100,92.32,8,78.86,83.0,69.49,6,15.19,5.79,2.7,2.36,2.52,2.41,Average,"Maintain steady progress, focus on weak areas"
S07640,100,79.7,14,82.23,91.46,70.93,4,14.81,9.86,2.23,2.58,2.86,2.7,Average,"Maintain steady progress, focus on weak areas"
S07641,200,76.48,14,83.54,79.65,73.16,5,8.88,0.0,2.89,3.19,3.29,3.11,Average,"Maintain steady progress, focus on weak areas"
S07642,200,72.38,10,62.69,97.64,50.06,6,25.87,19.84,3.08,2.01,2.07,1.95,At Risk,Meet academic advisor and review study plan
S07643,200,85.33,12,92.6,65.1,64.09,7,11.75,11.29,2.43,2.08,2.2,2.29,Average,"Maintain steady progress, focus on weak areas"
S07644,200,70.77,11,70.82,84.51,68.23,2,7.94,20.2,3.77,2.22,2.5,2.19,Average,"Maintain steady progress, focus on weak areas"
S07645,100,85.99,10,69.38,83.01,61.75,2,9.11,19.8,2.32,2.35,2.07,2.37,Average,"Maintain steady progress, focus on weak areas"
S07646,300,97.17,10,78.27,77.32,79.47,4,3.73,18.57,2.4,2.72,2.95,2.53,Average,"Maintain steady progress, focus on weak areas"
S07647,300,81.47,10,45.49,73.77,92.68,7,10.24,17.99,3.7,2.44,2.7,2.52,Average,"Maintain steady progress, focus on weak areas"
S07648,100,79.64,9,66.59,71.72,65.91,6,0.0,15.63,3.24,2.62,2.71,2.35,Average,"Maintain steady progress, focus on weak areas"
S07649,200,100.0,9,75.45,84.96,74.9,4,15.8,14.29,2.76,2.46,2.63,2.62,Average,"Maintain steady progress, focus on weak areas"
S07650,300,100.0,16,61.25,80.74,70.84,5,8.23,14.01,2.54,1.92,1.84,2.03,Average,"Maintain steady progress, focus on weak areas"
S07651,100,77.35,11,69.42,78.99,74.69,6,6.39,7.91,3.86,2.27,2.28,2.27,Average,"Maintain steady progress, focus on weak areas"
S07652,100,86.39,9,95.09,81.46,74.71,4,35.38,11.48,3.11,2.69,2.93,2.6,Average,"Maintain steady progress, focus on weak areas"
S07653,100,88.29,11,58.0,74.19,79.73,6,13.6,12.28,2.6,2.1,1.96,2.25,Average,"Maintain steady progress, focus on weak areas"
S07654,400,87.04,13,82.02,84.49,81.61,4,22.11,2.53,2.73,3.0,3.23,2.97,Average,"Maintain steady progress, focus on weak areas"
S07655,400,100.0,12,60.62,66.77,91.47,3,26.25,12.05,3.7,2.71,2.67,2.56,Average,"Maintain steady progress, focus on weak areas"
S07656,400,85.87,7,71.22,76.32,76.46,4,26.16,8.53,2.66,2.51,2.26,2.45,Average,"Maintain steady progress, focus on weak areas"
S07657,300,87.37,9,78.02,74.58,50.81,9,26.08,2.57,2.69,2.8,3.24,2.58,Average,"Maintain steady progress, focus on weak areas"
S07658,300,91.89,13,82.37,72.54,99.44,6,6.87,13.05,2.49,2.94,3.16,2.82,Average,"Maintain steady progress, focus on weak areas"
S07659,200,96.9,9,75.61,75.96,100.0,4,20.8,11.48,2.82,2.94,3.04,2.9,Average,"Maintain steady progress, focus on weak areas"
S07660,300,94.37,8,81.17,67.99,93.74,4,11.11,14.23,2.4,2.77,3.4,2.66,Average,"Maintain steady progress, focus on weak areas"
S07661,100,90.38,13,67.35,100.0,69.85,5,23.6,5.22,2.75,2.62,3.01,2.55,Average,"Maintain steady progress, focus on weak areas"
S07662,300,69.41,7,63.54,89.15,75.19,7,7.0,10.36,3.17,2.26,2.19,2.43,Average,"Maintain steady progress, focus on weak areas"
S07663,400,80.12,10,85.52,89.06,77.49,5,11.53,3.17,2.88,3.03,3.36,2.78,Average,"Maintain steady progress, focus on weak areas"
S07664,300,93.19,13,42.4,82.58,91.22,5,24.42,9.31,3.24,2.48,2.38,2.53,Average,"Maintain steady progress, focus on weak areas"
S07665,200,87.5,8,63.95,86.53,85.29,3,20.68,14.13,2.97,2.51,2.7,2.6,Average,"Maintain steady progress, focus on weak areas"
S07666,200,93.26,6,66.27,86.34,68.88,9,11.86,15.46,3.29,2.22,2.24,2.4,Average,"Maintain steady progress, focus on weak areas"
S07667,300,100.0,13,72.68,71.84,84.31,4,4.7,11.06,2.88,2.48,2.67,2.49,Average,"Maintain steady progress, focus on weak areas"
S07668,300,73.23,14,83.52,71.65,76.67,6,20.94,12.03,1.98,2.37,2.81,2.4,Average,"Maintain steady progress, focus on weak areas"
S07669,400,96.38,3,73.09,65.58,73.78,5,15.41,19.52,3.12,2.68,2.71,2.75,Average,"Maintain steady progress, focus on weak areas"
S07670,200,81.7,13,66.74,83.52,77.85,2,10.35,14.84,2.75,2.41,2.67,2.72,Average,"Maintain steady progress, focus on weak areas"
S07671,400,94.35,7,82.53,54.66,76.14,5,24.41,9.17,3.53,2.04,1.85,2.32,Average,"Maintain steady progress, focus on weak areas"
S07672,300,84.59,12,74.26,79.71,64.82,4,6.5,0.96,2.96,2.46,2.44,2.31,Average,"Maintain steady progress, focus on weak areas"
S07673,400,100.0,9,71.94,71.05,60.78,6,6.23,5.99,3.38,1.98,1.77,2.2,Average,"Maintain steady progress, focus on weak areas"
S07674,300,86.3,12,94.02,55.38,68.61,5,10.27,11.3,2.68,1.87,2.07,1.73,At Risk,Meet academic advisor and review study plan
S07675,300,78.59,12,84.54,78.35,84.74,4,0.0,5.24,3.45,2.3,2.13,2.46,Average,"Maintain steady progress, focus on weak areas"
S07676,300,89.2,13,100.0,71.76,80.77,4,11.74,18.41,3.02,2.84,3.1,2.65,Average,"Maintain steady progress, focus on weak areas"
S07677,300,88.24,15,40.7,79.89,86.78,7,15.8,16.53,2.68,1.99,2.06,1.91,At Risk,Meet academic advisor and review study plan
S07678,400,96.38,9,89.42,68.82,66.48,8,18.58,1.53,1.9,2.53,2.65,2.53,Average,"Maintain steady progress, focus on weak areas"
S07679,100,89.48,8,92.28,57.67,62.39,12,10.63,7.66,2.99,2.37,2.11,2.4,Average,"Maintain steady progress, focus on weak areas"
S07680,100,100.0,12,59.77,73.17,75.13,9,0.0,14.15,2.57,2.52,2.46,2.38,Average,"Maintain steady progress, focus on weak areas"
